HHID,Sc_Housing,Sc_Assets,Sc_Health,Sc_Education,Sc_Economy,Sc_Demography,Sc_Possessions,Beneficiaries
4556,32.17472563,34.24730133,9.527228234,35.35718106,28.75319245,7.449059554,17.77874575,No
4557,49.562491,49.50289977,37.80569719,90.90165769,80.41268632,42.65486122,16.56189828,Yes
4558,39.87395528,91.37164724,14.29783182,32.24396199,60.71562898,9.888698278,28.91982698,No
4559,24.94192011,31.39692566,57.83777827,33.4066723,62.49549467,32.64312477,19.02505491,No
4560,55.19767535,81.08865832,45.83902426,73.83793498,51.08137447,33.87995686,67.75977422,Yes
4561,78.05818,80.9219772,53.67667138,20.70120067,61.96988833,32.10247165,40.69423916,Yes
4562,44.00979055,26.48501193,28.2933369,64.82840673,29.93442703,12.23566625,44.89793785,No
4563,38.86231993,55.83511249,42.44325604,72.23442933,62.63255795,59.43373525,53.21887982,Yes
4564,65.75698508,59.10757253,38.53847043,31.03188995,61.05733761,13.8275957,72.43890097,No
4565,51.37288671,56.56605401,45.09721599,40.15213735,41.38481232,26.979402,37.27410836,No
4566,41.86415927,86.6433164,50.76250726,34.77495608,37.624895,31.85872,55.62330813,No
4567,44.77593166,22.04838454,82.16298266,33.64883434,81.38525822,4.632165,42.29267712,No
4568,78.01293195,93.07050814,43.39426296,45.05781348,58.00296744,15.22829945,67.72690181,Yes
4569,44.44280831,81.91391764,43.34416464,33.21793807,60.43254269,0,20.4881363,No
4570,52.68940145,59.20617452,53.0842201,41.71252232,65.22760824,33.94530382,36.19961452,No
4571,31.4695364,10.4355323,11.9709967,11.22203926,60.88681082,14.38569894,17.02185565,No
4572,69.75176183,65.76257031,49.42565854,61.57176546,36.68767023,38.87182338,89.15113712,Yes
4573,26.25144013,67.87744564,10.61116544,25.1390339,36.83276323,36.38400511,0.311857512,No
4574,65.87420572,92.08524277,52.94377592,40.32450135,61.21123679,54.24843163,67.07527464,Yes
4575,35.16998076,73.68988565,42.64888505,50.73319718,41.74539022,30.932021,27.17705334,No
4576,26.55582942,72.84141655,17.17782429,20.48829957,37.30713437,33.16554689,29.21491053,No
4577,68.10576965,63.81357356,35.30203158,70.94072892,40.79773854,19.1786654,61.69797655,Yes
4578,32.49755236,69.97042211,47.2138467,31.19060468,61.70745993,30.97311661,5.625689603,No
4579,37.52472202,40.36568279,69.45052978,41.0375429,81.18762773,18.96644277,9.88166588,No
4580,29.64930701,45.02785563,11.32565242,14.53191644,61.50314503,21.91754348,19.78047919,No
4581,70.53168894,91.0420095,60.84885197,40.65612074,60.64274123,7.836677415,89.5850122,Yes
4582,36.83919269,63.56242497,42.88119925,41.73332837,41.14873443,31.04537948,40.34867452,No
4583,44.67901562,51.44106225,16.33714049,65.50579889,61.05481781,18.22052301,61.03062145,No
4584,26.90699073,12.07408514,63.64561679,24.54839843,60.42720963,25.91334631,19.41172063,No
4585,36.94882034,60.34071171,11.92738607,9.416701239,60.53445305,30.82091646,16.79550693,No
4586,32.25231751,68.53628713,20.74093972,10.58270873,42.24510575,13.31644268,22.25423388,No
4587,41.22737952,50.69255137,29.18484373,17.14196963,61.04446293,16.08639399,13.38698744,No
4588,64.88702378,64.67386197,15.32990021,21.68606482,30.05272955,8.056196586,32.42753029,No
4589,29.71258151,36.32046507,39.7239526,45.17393748,80.13246916,33.0994825,68.77640968,No
4590,33.62835835,16.30643462,26.09303156,50.23295336,25.32755772,33.32338347,19.30805953,No
4591,29.62323336,63.79742503,39.55986786,37.47144284,80.91437437,32.21752577,13.325649,No
4592,59.52999214,69.24156146,12.14251632,37.12459463,36.07218023,16.18940313,58.16880823,No
4593,44.01485704,80.40522463,56.45028282,18.92635681,61.43129759,8.329026974,30.22420194,No
4594,63.0997195,42.9678321,24.24720611,12.76801466,60.4624039,25.61294627,52.4531111,No
4595,63.45761156,62.38521996,31.33256521,1.541602695,28.83156159,19.11282177,19.03215468,No
4596,31.3979794,33.29529987,21.11304291,36.04410349,26.32277311,13.37112518,28.41119971,No
4597,39.3555982,69.06964483,59.76892299,41.23121158,60.72703824,14.97692266,9.997669275,No
4598,41.72551357,18.55968354,64.55609739,0.75371215,61.15941883,0,65.79197605,No
4599,31.148287,72.67655169,14.34024187,20.2911706,70.7541857,20.71500691,9.22549937,No
4600,71.50743466,31.47259499,40.64827228,52.79713588,38.15473182,32.54218806,78.84013267,No
4601,59.76885536,49.69736086,76.82218375,53.38072653,84.28744523,17.32573163,52.87994971,Yes
4602,34.96839851,86.43681631,49.1752331,65.24649871,40.93857801,27.18232493,43.55810947,Yes
4603,74.8060622,73.16794968,53.12011974,63.76054155,40.46265564,33.16373526,47.31487028,Yes
4604,32.918907,41.01378705,18.53373411,19.56603455,60.53401822,19.74885027,22.29921595,No
4605,30.18733762,44.4734954,19.74901636,16.44544135,32.05905897,27.27706008,31.526196,No
4606,34.45937457,1.707699002,17.7131264,20.35391874,60.90649483,39.58843898,27.06114844,No
4607,30.1921382,36.29587445,20.31752096,27.59417165,52.03331411,28.72005579,33.54146836,No
4608,76.23708611,94.89911286,23.91268835,11.01681442,52.09709149,12.40249972,66.20155061,No
4609,33.69959822,84.72033201,45.83821065,45.38189,60.95125048,55.40591086,36.621627,Yes
4610,59.14658856,79.6097717,24.74396559,20.26605256,21.82213947,20.25833773,22.32532199,No
4611,46.62702165,46.31975782,51.97282328,33.95125724,48.69274241,29.48269664,28.26959339,No
4612,32.0455172,30.21463053,47.4593408,63.26012781,35.4439123,40.69409479,46.37529049,No
4613,67.43309152,61.83957647,17.79513734,38.50658417,63.16167112,26.50905873,61.35828886,No
4614,27.97430648,34.18198261,45.42140323,31.12452045,61.35767815,31.45122423,0.411371837,No
4615,32.38783818,87.38625797,71.61672824,52.84630749,70.71428604,23.97874718,41.49702332,Yes
4616,52.40496118,34.95598555,39.57631019,86.23060318,65.65224226,28.60931252,59.25749762,Yes
4617,77.75615098,88.35436235,44.69281716,62.36391696,35.0614159,35.22473349,82.28784084,Yes
4618,72.26170525,77.46706579,55.78238501,61.7925372,37.8336121,51.85561554,54.59952031,Yes
4619,29.07061767,3.369798945,19.63055805,8.85938113,52.93073504,21.91965649,24.0815478,No
4620,28.94154636,70.9799071,72.88598226,27.34464459,61.70371815,31.043085,3.663168798,No
4621,67.58472901,82.2448798,12.46786006,38.39119559,40.4861375,26.34282296,48.83486941,No
4622,48.03367083,16.93867165,71.56656127,6.488780154,63.06615948,55.14044698,46.95873383,No
4623,59.32899554,95.229531,34.31824777,10.60093592,60.86590002,21.61493854,61.75513742,No
4624,31.93981083,34.39114967,39.94774552,27.97828322,60.0669201,9.794514915,31.90232083,No
4625,63.93866695,83.86132183,23.15956792,45.34106065,19.73139423,41.55956358,77.00149083,Yes
4626,63.60044392,65.8361245,23.41876389,17.05478205,36.11691539,23.78126326,30.90983022,No
4627,36.26951504,49.85227168,59.6596154,0.312928201,60.45523812,0,44.55032854,No
4628,28.44761621,57.81275594,51.54557714,13.48571333,40.32042301,25.43502965,42.06115693,No
4629,31.65392907,56.70823688,43.9838764,30.89525164,60.86431355,12.89904798,53.85546441,No
4630,61.19722214,81.40931985,41.35520151,44.20237162,70.27970309,40.46266992,37.61137515,Yes
4631,33.85851836,33.32000681,45.17511093,59.00548226,49.2816407,35.2812132,13.79326498,No
4632,76.77410386,56.58006653,35.05614823,40.35685885,47.43691316,13.74632368,77.04837653,Yes
4633,39.4487109,81.44029594,56.00526744,25.13036833,40.20498945,29.54552845,55.41941724,No
4634,72.75360208,80.54757254,61.28806188,12.25762098,60.33422517,33.1723034,40.63002209,Yes
4635,28.49217693,0,39.39878509,44.15488779,36.56701517,43.80997298,31.69216057,No
4636,40.09564087,58.24694287,5.721356888,39.10785657,62.47305932,26.84104809,36.97714042,No
4637,32.43850022,50.20378887,35.10212018,41.75947391,21.12262076,27.60587959,3.672724954,No
4638,76.85105299,78.1660022,54.91037069,29.50346985,46.0998659,38.31528814,76.00545052,Yes
4639,66.88868198,62.42180873,28.73445553,25.78740331,45.91188099,25.59193709,67.32879714,No
4640,43.24134314,54.61024125,38.09969983,43.12986683,41.25527846,30.68091877,53.25845865,No
4641,43.07732998,66.56978985,47.74739222,37.09329369,60.30068443,25.14113254,9.090526995,No
4642,20.14516785,23.24879995,57.66097187,32.34685444,62.57166491,14.87755687,35.01074477,No
4643,29.9566882,76.5582743,28.38964231,21.30906897,61.96036286,0,29.11790021,No
4644,77.0138312,79.90335955,65.64484651,20.12472915,61.90251473,64.60796043,71.53590029,Yes
4645,34.28054202,70.56315682,14.32965028,27.71195315,35.35309416,24.85526145,6.876622697,No
4646,41.95229463,87.12050091,17.77173113,31.91632773,37.45468989,19.07866086,49.54544385,No
4647,58.88133329,83.10175489,35.13602911,11.69237514,23.60304085,20.24392034,14.14605744,No
4648,28.24819325,50.79956861,16.89348604,9.123015724,32.65554341,22.64022072,10.87785667,No
4649,31.95369982,46.08630158,38.92541836,20.06927217,60.81062405,19.97823165,27.10851188,No
4650,78.48838928,94.40182316,45.81992822,20.10157735,61.15920616,14.66001998,66.04077246,Yes
4651,40.9443708,67.44566273,51.283773,27.14577558,61.88253611,17.30005985,21.69274294,No
4652,68.29973078,52.39168912,35.58708617,41.34210551,62.29277399,15.44552358,44.1434448,No
4653,64.98236075,78.12878658,14.06968024,24.12620141,37.85263597,8.181050328,19.7931802,No
4654,50.26779434,98.71820216,27.99498842,44.9810502,61.37865487,32.23600304,65.70255945,Yes
4655,71.36408361,62.09518566,51.16998153,66.52379022,20.991488,25.7087021,70.48907589,Yes
4656,36.81449839,71.96537168,54.97251519,11.18677086,61.44875695,0,32.47017848,No
4657,40.07280504,84.91297935,65.67521776,45.70294681,30.10574275,16.17525267,33.98788293,No
4658,31.77929849,70.47583443,43.35710284,41.60148985,40.74268773,66.38231111,10.43740296,No
4659,65.41992903,77.40902078,22.60709344,41.07314116,60.31885693,30.32336693,33.81829234,No
4660,31.67140052,2.517892457,47.43808103,34.88299165,60.78262463,27.62365207,15.07688389,No
4661,38.33993356,73.33293591,15.85193526,35.20091934,60.81887704,13.37361502,13.32717657,No
4662,60.08549215,27.88797486,23.25200986,13.65002785,52.31075445,33.45032181,53.26390082,No
4663,22.71724391,31.30636832,17.85321659,22.79065472,60.56958773,20.19187827,11.4238948,No
4664,25.44159265,25.46943857,86.06316354,30.10126528,66.64737364,14.93585751,16.48292756,No
4665,53.19094895,70.24946888,35.84046479,75.46693357,60.16813879,33.95541859,72.29471767,Yes
4666,30.27220606,62.70059359,17.19845009,15.00126477,29.32779445,20.35052291,0,No
4667,60.43486022,91.52046245,4.619001639,50.27757051,27.53876086,46.19630385,80.91841494,Yes
4668,31.61802638,59.69344976,14.86870444,11.65019023,32.92395051,26.48824303,34.92935097,No
4669,40.62915271,73.71488898,43.65741611,21.51694554,63.19768494,87.33799973,12.69709896,No
4670,25.54557859,0.494533531,48.59664268,42.06985494,36.29764304,19.44338608,47.23044676,No
4671,79.15658323,91.59147977,50.70464098,28.5595898,61.49063071,16.54963684,81.54136849,Yes
4672,31.19726986,44.23051671,64.74040165,16.88954647,30.68440543,15.49297491,15.14845601,No
4673,34.6551789,0,16.02245092,23.98528799,31.01329859,32.10620276,0,No
4674,60.90229467,68.85093698,62.03279806,62.56692986,86.22808302,43.83263291,64.03642907,Yes
4675,39.9710764,58.33126511,3.905394025,35.14568266,29.1030623,7.738510737,38.30830627,No
4676,73.02907728,80.08425191,50.52133922,79.65507077,62.67867472,25.81126421,27.07423181,Yes
4677,44.92876021,83.58773083,39.66999476,80.32186243,40.20402394,27.0407505,66.89529565,Yes
4678,65.21730868,65.45294676,20.99896662,44.70490794,55.8985652,26.05841879,64.02742803,No
4679,57.30774686,79.20865418,22.39975224,12.06445612,23.49109857,22.62817644,83.93701611,No
4680,78.52066608,57.285794,42.68777788,40.26802106,61.3015694,76.00007289,78.45183172,Yes
4681,62.51023909,52.05043541,53.03058331,34.19825655,28.70109902,16.62678103,67.32253449,No
4682,24.72043203,58.9505728,27.71763156,17.13106756,62.82606005,37.56385085,12.02076641,No
4683,62.74743175,80.65150792,46.56017,58.19927552,43.34919795,41.57737718,52.06080058,Yes
4684,66.6388685,44.4592176,45.77186724,73.58985602,50.31527526,36.56976858,20.86129701,No
4685,42.38379465,46.90474956,16.69216545,6.327117366,61.25947858,28.2102641,30.83805054,No
4686,64.25865935,78.90643992,53.67166991,30.1827168,60.2988687,31.21696015,51.09395607,Yes
4687,60.45674702,83.56905017,55.39874733,52.53357433,57.69285548,38.16149054,54.12604491,Yes
4688,67.53866228,86.30680194,57.90820585,64.29695361,67.04450619,34.4645274,77.29410612,Yes
4689,32.67465101,54.29781184,48.73489364,42.27865201,61.88721709,27.16866063,63.9148703,No
4690,32.75305739,33.58531127,37.42963333,63.85245828,33.97201777,25.78134988,22.44817072,No
4691,34.61482445,32.95676237,13.9232071,30.21338813,48.70319966,18.50164087,19.5408479,No
4692,29.3696077,61.33925528,59.16614765,50.88167183,61.36429654,34.16880425,40.38407357,No
4693,79.43161967,92.25326112,43.91219199,65.19945222,40.60905261,58.09813315,58.37923853,Yes
4694,37.48981532,24.9859735,17.76406796,10.30607671,60.42982377,27.1341638,49.35753681,No
4695,35.92658737,35.5761589,12.37100785,33.40333881,27.73536411,19.00151435,11.84831372,No
4696,27.8226977,35.51651093,14.33288533,7.257603017,34.57993771,27.66956388,31.3813255,No
4697,49.25262003,81.63020576,26.48730601,37.28525981,63.72966214,23.62421375,40.00184156,No
4698,32.3873127,33.59170219,36.94539345,42.17362039,58.2729287,33.6194334,14.11090176,No
4699,57.05961523,81.10836258,18.85237667,5.760040221,61.02978904,15.07809465,39.21685788,No
4700,37.88866902,68.27098283,14.34930878,18.75079149,60.90693614,35.65045118,4.629101231,No
4701,63.37761883,65.73940441,19.7815719,35.55106394,60.76222126,15.19888715,55.68299918,No
4702,28.40403774,0,17.41818924,8.588993922,60.71632177,32.64801401,10.31023541,No
4703,42.26161275,78.53930295,48.04560177,46.21405504,61.66795426,35.74096745,18.05818238,No
4704,53.93977084,54.99257851,42.30942016,64.21475394,66.47938737,27.64474952,38.19228772,No
4705,38.32813926,24.59510676,55.16384451,43.96260728,31.9351124,13.94104157,36.65150093,No
4706,28.52629446,0,55.54667748,18.14551108,60.26146647,15.85437837,27.03552911,No
4707,61.93848852,82.7205315,24.45323963,45.24084871,66.51503697,10.64930202,22.97431135,No
4708,75.09084704,77.65971443,62.56836123,53.71206685,62.93473733,33.54755961,71.76191069,Yes
4709,35.69659693,82.88931523,9.253536893,21.80064441,35.01059899,29.04239331,23.18234724,No
4710,31.10337123,77.33490363,15.34425957,17.98463834,27.59797537,26.85166903,20.10784986,No
4711,58.83875932,27.24907109,41.92256407,63.32717447,53.77826871,33.00396561,60.87761202,No
4712,43.43636503,16.0950467,21.61853564,47.15898348,60.18973308,21.90567567,23.12155479,No
4713,54.51766502,68.2055989,16.40546664,29.65925982,46.95132982,22.2446748,26.4887409,No
4714,74.06492172,78.15738626,11.80763064,46.81663738,31.76062003,15.88668321,29.74280063,No
4715,44.59260728,68.24563496,30.15545044,41.31774502,40.13627736,37.67544229,0,No
4716,63.47624074,71.65814078,24.24673293,34.10312948,27.69660261,32.6728958,62.16135937,No
4717,31.22167672,66.42908439,70.52046523,21.5475228,62.10614709,16.6293148,18.90565484,No
4718,32.02825121,60.81098003,7.58695169,18.28190261,33.56313051,25.46880302,17.57011614,No
4719,23.01067579,46.86217398,72.34705897,25.42245656,60.40900245,13.84319335,0,No
4720,66.03186283,76.61709718,35.92086752,54.9415492,50.69729941,27.21937841,42.53047751,Yes
4721,35.43721592,66.60100415,43.05637713,60.52482986,60.30524669,21.58447847,37.06587898,No
4722,67.09573828,80.4609941,54.62739299,40.36769802,60.18551474,81.89937631,36.47268979,Yes
4723,29.86256087,0.872123624,9.512264954,21.8235807,61.91991963,16.29576299,32.51572335,No
4724,33.28298844,72.85091719,62.26449314,26.89957568,60.1886449,15.56625299,23.85600245,No
4725,31.58267292,36.05014248,15.39978934,10.50763255,29.58080077,27.02789802,11.6620378,No
4726,68.78929677,80.40056538,26.76502345,28.12321893,49.04946409,36.01377074,37.39809753,No
4727,36.80986171,63.02832749,37.84938727,57.47416845,70.81489164,24.69027887,45.4540419,No
4728,39.36235763,57.21073367,38.0427761,51.37191372,51.41175856,41.66686614,61.74320047,No
4729,32.89475475,27.83425399,23.27681629,48.23136626,30.21611479,33.07083841,34.17595338,No
4730,48.1395298,70.65135379,58.57050261,28.285829,60.00682911,23.37389894,42.64670812,No
4731,67.70625178,88.32587763,26.21802158,52.79675597,41.03455941,27.87708138,73.29553255,Yes
4732,28.77148531,16.35084909,10.99048504,18.73941997,61.9037085,17.61809706,5.684216748,No
4733,29.61244791,57.63471759,8.95897418,15.44131096,32.18850203,20.85413698,0,No
4734,77.74295166,59.84193288,55.14683592,22.54265879,51.84550591,5.855983442,56.73426527,No
4735,59.98225718,57.9616059,49.31440993,51.4046228,46.70889953,33.18207122,70.1000114,Yes
4736,35.6113929,69.84363738,13.52836272,13.52040929,60.45698344,31.43488906,35.60547328,No
4737,68.30434003,88.90668626,45.48165761,71.35109253,20.91011348,42.22493633,46.69052968,Yes
4738,28.35464477,1.254637745,66.73836601,31.09162687,61.67086576,28.33745308,34.21215441,No
4739,25.74676014,56.14677207,11.55062772,45.08175951,28.84947616,23.08859253,39.73549056,No
4740,61.39659937,84.80909084,28.48196083,50.10577689,38.36083081,43.76803634,42.49419429,Yes
4741,80.18422134,90.0418967,55.61751491,20.93452827,63.40547386,66.52143788,57.66308542,Yes
4742,54.4944923,81.05752811,33.6647435,80.3317165,47.76327945,52.71853127,34.91110179,Yes
4743,33.46200068,60.77395831,40.07498962,68.06108226,63.2708225,28.37007593,3.870879168,No
4744,60.33393128,57.39068941,47.56891411,34.97238315,41.94701607,35.14747953,49.41768941,No
4745,36.54943519,38.14781077,22.09038413,23.03465307,30.29184696,12.46102286,22.61231286,No
4746,41.46040242,87.71233766,54.85390209,52.30779594,40.96991443,31.18533431,42.06969456,No
4747,68.49780136,80.1860088,60.04969576,55.8310067,51.08660555,0,37.97553379,Yes
4748,29.77833836,72.16496784,10.80822428,22.24578505,72.89233653,19.89681636,33.38067672,No
4749,41.50416127,52.03086163,37.15078248,40.07801039,60.4679233,18.62442865,83.9935665,No
4750,41.26683448,51.90986042,22.35384157,41.76415894,31.14122307,22.09069298,19.91004814,No
4751,38.83516781,64.80732217,42.24097713,24.59566901,61.14242473,35.69158231,7.21639547,No
4752,35.25954879,54.70592851,42.39757067,50.45874383,61.40498349,20.25481045,19.89071657,No
4753,33.2364724,69.90388447,54.79608218,16.56968684,58.54231327,20.6256059,4.315181109,No
4754,34.48605952,79.23570334,9.641496441,17.9662034,52.50869077,21.92377961,27.20670921,No
4755,29.15602439,18.721287,57.65331262,62.74419612,32.21710858,19.81441596,35.59828211,No
4756,39.5473061,98.63258623,77.74880461,64.84496808,63.25766798,29.58292935,53.68963884,Yes
4757,64.69717986,65.24737978,50.91916116,45.07255704,30.04657855,37.94089265,36.37168069,No
4758,23.94726495,33.82231601,59.17291727,50.96527934,61.3646597,16.17374761,4.281602768,No
4759,34.19901133,54.11880929,35.62764776,69.8323064,86.44618995,17.60647697,30.47748944,No
4760,72.56579977,73.62094325,38.73580577,56.3480013,48.15154245,32.69187488,30.74428961,Yes
4761,34.45368253,50.96146554,55.64481682,36.97864621,37.84611515,21.77815553,35.73760103,No
4762,33.15445731,26.00637058,40.6011642,52.1612092,61.72274691,0,18.76298434,No
4763,31.44881346,35.20319512,12.69808899,21.51844596,50.96756093,13.9293727,18.32673865,No
4764,31.84829506,50.29263263,35.57035758,61.17139709,60.9403489,0,7.691623043,No
4765,51.95178547,22.87449275,40.62494566,27.36844017,61.68855009,41.32136647,69.84843655,No
4766,33.31908379,30.44308073,55.00628991,26.27782115,80.60664162,24.63780793,0,No
4767,23.91909839,65.2495515,7.818440235,38.23065533,32.98854931,23.49610434,0.243012319,No
4768,30.52305601,78.88970745,18.10526432,23.51198802,28.63733841,38.00860386,48.96519871,No
4769,36.79846032,81.8144492,48.66860342,59.30409678,39.58657781,34.89636151,24.83642273,No
4770,71.24533124,80.68004804,14.69493657,42.0759564,27.08328197,25.93896608,27.84501506,No
4771,59.30349421,42.48334593,70.90168457,20.65957626,34.59426172,19.32621861,37.62507406,No
4772,66.7400885,43.19050767,12.56926634,13.4646072,33.45378291,26.18868008,77.42741596,No
4773,66.22761244,66.22657854,28.74617636,15.27648812,37.75301203,6.396635543,33.13348366,No
4774,34.52814359,48.159609,7.290348733,22.82046757,60.35228894,27.62332133,9.554063415,No
4775,32.03814397,35.16039088,66.19673039,29.23581682,60.95243105,27.7712122,13.15910826,No
4776,78.53687484,65.93470571,53.12347687,56.37483708,20.67869876,24.41661795,79.77763055,Yes
4777,71.67905818,89.6675908,50.08071592,51.11512071,55.38449175,18.980493,57.73173333,Yes
4778,49.28529784,49.11475921,53.33680343,50.26341079,42.08060322,49.2762937,44.9982812,No
4779,60.36515102,78.19315499,10.28362096,32.88189879,62.45386017,22.1842865,63.93693829,No
4780,38.64207254,63.34355994,14.16726899,13.40698855,61.04077826,25.67689286,27.59501917,No
4781,38.14797149,65.4000264,38.10526459,50.23757198,61.08444762,32.98984853,18.96465153,No
4782,35.40780238,12.24193454,57.27228208,53.62421372,41.9647117,9.8225764,59.92969337,No
4783,61.86009063,60.55922833,9.942143432,64.84192809,28.4838054,22.1418662,71.35800726,No
4784,19.5911771,80.0280483,10.82586347,20.3215947,64.13850266,20.34260523,28.02036491,No
4785,28.09081475,41.96080504,15.80402308,32.25723422,60.32023211,14.14090566,43.38275012,No
4786,65.95074969,96.15458129,54.14780013,62.60438432,61.35937203,65.29791461,66.8505618,Yes
4787,37.40775362,27.3404716,50.34964828,39.5958415,42.19568836,13.40938788,0,No
4788,35.15230055,47.44221877,40.40226263,2.870918176,60.4572954,0,2.091844399,No
4789,40.20669953,63.9740451,9.328693793,17.91960517,61.03677482,26.99090458,0,No
4790,31.69958759,20.16424479,64.11652332,60.60140477,63.20382724,31.14017097,43.06446467,No
4791,35.38876026,9.97963313,25.18935677,15.88816422,62.35200042,26.47017666,5.906953592,No
4792,34.3493869,63.57392811,23.59040892,11.64254709,64.11867609,21.58811583,0,No
4793,43.48064926,23.08301274,47.55880725,56.20415621,35.7010949,26.03770127,14.05528929,No
4794,30.07542198,78.91474435,22.64810095,14.95960209,27.43967543,15.8552815,29.30577341,No
4795,40.05456097,54.06181813,49.60574279,38.05491381,36.51597263,26.75466274,40.4669545,No
4796,70.95409549,90.94265856,50.96330361,81.74186481,81.29724919,36.36433369,45.37272931,Yes
4797,48.20562643,82.93303785,11.9174473,23.19519949,20.07580176,55.31305896,34.45100274,No
4798,64.66798703,80.25002971,11.46381831,15.40302854,60.47406692,15.16342021,38.22606407,No
4799,77.64000836,84.10792223,55.95351683,61.01900185,37.71221441,35.27503679,50.47979439,Yes
4800,36.32191515,25.13807915,48.06750798,34.07504241,61.75620328,38.14511727,35.70124685,No
4801,61.7560025,83.43133585,58.03152247,51.74066136,41.86971451,33.02344343,53.80689714,Yes
4802,28.75413096,29.79541254,19.45701919,19.47601551,17.53237373,41.58167107,19.3673676,No
4803,63.65456505,29.23402752,67.22846185,45.68536008,62.83198149,7.459724523,54.35857422,No
4804,58.2205658,67.37479257,23.80509238,32.78079304,60.32048777,15.4511325,70.44500184,No
4805,28.67014141,50.11498493,47.96725556,57.78306893,43.78094206,49.48818916,10.82286871,No
4806,29.73010102,57.3851676,48.706694,52.27907647,87.43799127,42.8843689,47.27211681,Yes
4807,67.74078099,53.99990355,55.1165109,65.56023747,60.30918096,40.95275687,84.57065945,Yes
4808,49.19347763,85.07052134,32.85078769,40.032952,40.37220897,49.98313922,51.76119609,Yes
4809,61.74279904,80.38302623,44.61445587,45.69563322,66.7683155,62.98985826,62.68362757,Yes
4810,28.9683284,47.17102384,82.79192787,41.63831082,62.26205964,0,2.887347537,No
4811,60.95709261,79.63713894,69.45602905,20.56519094,55.35646829,20.75831106,62.77156889,Yes
4812,35.67943463,78.55213781,23.42810847,24.67762185,53.41374113,26.58980136,26.4987025,No
4813,34.62342471,36.89599549,12.14221669,30.44293869,26.84515708,29.29022418,10.80220425,No
4814,57.56274989,93.62217817,42.0453619,31.75194124,17.72396234,29.74595927,55.23483999,No
4815,59.56517871,81.43340528,71.16640905,13.69402702,60.68928205,22.08593935,32.4254803,No
4816,55.94694755,55.71400362,32.97545874,44.03413827,30.91679974,19.66638141,30.64694447,No
4817,40.98079446,63.69054524,13.29089061,10.05021611,60.37676796,21.07180617,47.41124839,No
4818,39.09542304,23.31036996,53.97024029,40.19344443,21.7011426,0,0,No
4819,61.89368259,94.38790906,49.42377075,67.32216714,42.99077462,33.35816555,49.19908427,Yes
4820,39.16383043,35.48012932,21.31652165,24.6713144,7.531062906,23.7689692,0,No
4821,53.5497016,66.63898768,72.4174782,29.20749017,35.70678953,13.1702621,38.68528561,No
4822,76.07719137,89.81153442,15.17456195,16.39831486,32.09965034,34.71836133,79.08995668,Yes
4823,28.81799956,22.31774912,51.63444135,55.0356825,87.10008917,25.09440467,41.00975102,No
4824,44.43276243,91.90841553,52.86171743,69.38612562,41.59658959,32.44418509,41.60841264,Yes
4825,39.49853952,86.06325112,15.49442483,34.33770088,60.49016947,43.25821319,18.77959182,No
4826,69.20309165,78.64495443,55.18418545,74.38816025,60.59653174,48.83749383,57.42933502,Yes
4827,46.25897047,65.55509545,23.56108295,9.759020011,46.44015273,12.87324997,28.27116913,No
4828,79.74794621,30.49695032,76.93768314,31.71682974,61.88507981,0,51.58900107,No
4829,18.10362025,75.45425806,17.30941121,25.30113346,27.12863166,13.22610931,11.91068766,No
4830,47.46589672,27.26378311,12.9251326,37.96539831,11.22023624,39.60816132,61.78089672,No
4831,34.53534389,33.38906322,62.93813899,53.48520262,10.57719522,14.72958037,20.22013983,No
4832,19.76514493,82.06747616,21.40727792,40.64548707,33.63089454,23.71464232,45.95804476,No
4833,41.85789029,56.55954374,36.38907921,81.7120965,29.87121337,35.61934604,22.84229036,No
4834,50.22984871,66.13938217,21.86061854,28.69443747,28.5515706,12.92375634,75.51256257,No
4835,28.70326242,22.72542415,43.11962432,43.53827653,16.40067747,52.56707539,12.12221566,No
4836,42.45501565,67.55756633,16.99044263,12.0225649,47.11187848,25.71906828,25.37105345,No
4837,66.21608749,79.85753381,21.51319515,10.77824938,61.02190557,22.14501147,21.44069155,No
4838,36.66179485,76.87295255,29.44846702,16.93814145,17.19206893,12.80986944,37.44283958,No
4839,40.73667169,85.64579605,34.63465693,55.36264348,65.04130525,35.14262134,42.09353628,Yes
4840,34.75009181,49.67238277,39.42415104,86.03399486,15.30916443,26.87725971,65.11518955,No
4841,39.89810977,67.12023256,37.12719242,53.5163955,85.44511983,63.47135152,29.05371302,Yes
4842,53.07056757,57.697453,46.38550367,31.10631162,22.08641108,26.82035891,26.93649118,No
4843,61.43189661,72.07569731,51.73149608,62.29011902,47.90688827,39.27685263,50.69902795,Yes
4844,34.17084088,3.202109597,57.6164133,11.79629199,42.49226996,13.78832972,8.136159083,No
4845,41.47515572,61.32253576,65.25163706,20.64815834,48.17016862,20.47545306,26.94791391,No
4846,36.940573,38.08619735,15.5825601,20.39127463,61.6849392,23.66521494,32.36178709,No
4847,36.75924912,88.34817748,44.77399897,56.00234624,43.80585521,41.48465198,17.91917954,No
4848,43.3276356,56.97441323,52.74321554,48.91370804,33.65890639,27.25362485,50.2982984,No
4849,29.87366342,36.04234075,16.9002767,0.092293964,33.04786337,17.86862456,30.91006293,No
4850,67.24980489,81.11249469,6.188511915,36.84487788,32.73039278,22.18642964,51.84873081,No
4851,66.76657398,82.06332521,45.96142309,60.12878925,66.61216609,49.25765479,51.51844273,Yes
